SK_ID_CURR,TARGET,SCORE
111137,0,0.57184875
111139,0,0.64760363
111140,0,0.41116053
111148,0,0.7582854
111149,0,0.56316304
111150,0,0.8704863
111153,0,0.9062694
111155,0,0.6877303
111156,1,0.41132313
111157,0,0.50851864
111158,0,0.5906829
111160,1,0.54415023
111161,0,0.7429844
111162,0,0.80250424
111163,0,0.86644053
111164,0,0.26900202
111166,1,0.63142097
111167,0,0.5442623
111178,0,0.49391586
111179,0,0.638586
111181,0,0.8700869
111183,0,0.5786379
111184,0,0.3082477
111185,0,0.35552943
111186,0,0.78813666
111187,0,0.55883354
111188,0,0.40781343
111190,0,0.7652724
111191,0,0.40969437
111193,0,0.5745683
111195,0,0.7576609
111199,0,0.5514015
111202,0,0.38564438
111204,1,0.40093005
111208,0,0.51537144
111213,0,0.7529882
111215,0,0.8273913
111216,1,0.42070872
111217,0,0.36835176
111220,0,0.85134757
111221,0,0.82431746
111224,0,0.7753172
111225,0,0.8077356
111226,0,0.855387
111227,0,0.5034879
111229,0,0.246032
111230,0,0.8889829
111231,0,0.2631814
111232,0,0.5300193
111234,0,0.34335423
111235,0,0.65349984
111236,0,0.39754677
111237,0,0.60383904
111238,0,0.55134535
111239,0,0.68376905
111241,0,0.42262203
111242,0,0.33187622
111244,0,0.6225673
111246,0,0.7870816
111247,0,0.2831201
111248,0,0.5011704
111249,0,0.6642219
111250,0,0.6080048
111251,0,0.6657635
111252,0,0.46992552
111253,0,0.8063848
111254,0,0.38954055
111257,0,0.81958055
111259,0,0.7811944
111260,0,0.7799095
111261,0,0.6796638
111264,0,0.28082514
111265,0,0.786892
111266,0,0.77890396
111268,0,0.68602896
111270,0,0.8074918
111271,0,0.83034736
111273,0,0.19592148
111274,0,0.35639942
111275,0,0.19166619
111278,0,0.7553463
111280,0,0.7569134
111281,0,0.4179408
111282,0,0.8916677
111284,0,0.7463597
111285,1,0.5043204
111286,0,0.44732046
111287,0,0.8059147
111288,0,0.5928072
111289,0,0.35163456
111291,0,0.6711432
111292,0,0.7594093
111293,0,0.7539192
111298,0,0.2505225
111300,0,0.1722517
111301,0,0.7299123
111302,1,0.11222255
111303,0,0.6605936
111304,0,0.8178086
111305,0,0.76089555
111306,0,0.80572987
111307,0,0.42607886
111308,0,0.57936513
111309,0,0.705624
111310,0,0.54798114
111311,0,0.7626735
111312,0,0.54270494
111314,0,0.58560264
111316,0,0.90660775
111317,0,0.7957093
111319,0,0.5195627
111321,0,0.50693023
111323,0,0.49618113
111324,0,0.6441864
111325,0,0.7910404
111326,0,0.71824664
111330,0,0.52355
111331,0,0.7299539
111333,0,0.5309047
111334,0,0.5680175
111336,0,0.5460329
111337,0,0.77769184
111341,0,0.4548245
111342,0,0.7846053
111346,0,0.51633435
111349,0,0.6120203
111350,0,0.52250713
111352,0,0.58178914
111353,0,0.6773771
111354,0,0.75137824
111358,0,0.7229438
111360,0,0.7115271
111361,0,0.6327838
111362,0,0.60970783
111363,0,0.5677451
111365,0,0.5250977
111366,0,0.3782398
111370,0,0.35395288
111371,0,0.70050657
111372,1,0.12585104
111374,0,0.74352527
111375,0,0.52905965
111376,0,0.45256263
111377,0,0.837152
111378,0,0.5677991
111379,0,0.73655534
111380,0,0.65254134
111382,0,0.8264565
111383,0,0.6973814
111385,0,0.58838344
111386,0,0.58724755
111387,0,0.64221823
111388,0,0.8590247
111390,0,0.8674973
111392,0,0.6128236
111393,0,0.7035746
111395,0,0.41899115
111397,0,0.825523
111398,0,0.30268872
111400,0,0.4802369
111401,0,0.6542106
111402,0,0.23157066
111403,0,0.64483875
111405,0,0.31120968
111406,0,0.70294964
111407,0,0.6052544
111409,0,0.4251423
111410,0,0.18046784
111411,0,0.5934779
111413,0,0.2513938
111416,0,0.41642857
111417,0,0.34384072
111418,0,0.57615817
111420,0,0.6965388
111421,0,0.70810705
111424,0,0.64315283
111425,0,0.634637
111426,0,0.7487087
111427,0,0.56339455
111428,0,0.16244793
111429,0,0.4567166
111430,0,0.8365853
111431,0,0.6423776
111433,0,0.27036446
111434,0,0.5108435
111435,1,0.08091152
111436,0,0.46831584
111438,0,0.67277515
111440,0,0.5861223
111442,0,0.488778
111444,0,0.34966958
111446,0,0.52176636
111447,0,0.7005546
111448,0,0.16212547
111449,1,0.26162273
111451,0,0.6818135
111453,0,0.24082857
111458,0,0.36429614
111459,0,0.5056147
111460,0,0.58881897
111462,0,0.49242306
111464,0,0.6147263
111466,0,0.7078712
111468,0,0.29427505
111469,0,0.76070166
111471,0,0.8510163
111472,0,0.21459544
111473,0,0.5894377
111474,0,0.62080234
111475,1,0.13806236
111476,0,0.40758264
111477,0,0.50754446
111479,1,0.35180908
111480,0,0.5738427
111481,0,0.7250054
111483,0,0.7547413
111485,0,0.8353218
111486,0,0.19006991
111490,0,0.5498643
111491,0,0.81605643
111492,0,0.28283423
111494,0,0.56650555
111495,0,0.69495595
111497,1,0.34704238
111498,0,0.6857189
111499,0,0.541491
111502,0,0.60880685
111504,0,0.630491
111505,0,0.2351237
111506,0,0.5592352
111507,0,0.15949357
111509,0,0.7014891
111511,0,0.4777332
111513,0,0.55915785
111514,0,0.7220626
111515,0,0.62871754
111516,0,0.24980581
111517,0,0.672157
111519,0,0.6473279
111520,0,0.77044296
111522,0,0.32268035
111524,0,0.7504868
111525,0,0.4290139
111526,0,0.32684278
111527,0,0.61947525
111528,0,0.7258709
111529,0,0.90161294
111530,0,0.4214208
111531,0,0.47473043
111533,0,0.36215532
111534,0,0.4269095
111538,0,0.6712245
111539,0,0.6863897
111540,0,0.648599
111542,0,0.2110042
111543,0,0.5259372
111545,1,0.1166563
111546,0,0.69192183
111549,1,0.19542468
111551,1,0.46563703
111552,0,0.7237431
111553,0,0.65256053
111555,0,0.5257645
111556,0,0.29659116
111557,1,0.08323157
111559,0,0.66671187
111561,0,0.5532633
111562,0,0.8402097
111563,0,0.2778303
111564,0,0.608828
111565,0,0.80977196
111569,0,0.73178935
111571,0,0.63562447
111573,0,0.53271294
111574,0,0.7283174
111575,0,0.41866314
111577,0,0.8492203
111578,0,0.39115798
111579,0,0.27391803
111581,0,0.58406484
111583,1,0.124433815
111584,0,0.50639266
111585,0,0.32727975
111586,0,0.25574368
111587,0,0.22886336
111588,0,0.530749
111589,0,0.6626476
111590,0,0.6314461
111591,0,0.66278994
111593,0,0.70147336
111594,0,0.90086126
111596,1,0.7480054
111597,0,0.52500963
111598,0,0.7366365
111600,0,0.66320527
111601,0,0.61103725
111602,0,0.48233014
111604,0,0.77894884
111605,0,0.44681007
111607,0,0.46946812
111611,0,0.78619397
111615,1,0.45928562
111616,0,0.56455773
111617,0,0.72865367
111619,0,0.7382343
111621,0,0.68125093
111623,0,0.74516153
111624,0,0.3609426
111625,0,0.6290555
111626,0,0.87273186
111628,0,0.33634853
111629,0,0.7865918
111630,0,0.34624058
111631,0,0.29278588
111632,0,0.21096438
111633,0,0.14830041
111634,0,0.6433954
111635,0,0.60947716
111636,0,0.5350438
111637,0,0.60328907
111639,0,0.5391145
111640,1,0.32635903
111642,0,0.7228349
111644,1,0.42267472
111645,0,0.6360104
111648,0,0.7202012
111649,1,0.785581
111650,0,0.50423396
111651,0,0.8608308
111653,0,0.5724212
111654,0,0.69068825
111655,0,0.605412
111656,1,0.16785753
111659,0,0.18758035
111660,0,0.88010615
111661,0,0.43216348
111662,0,0.32513142
111663,0,0.41643417
111667,0,0.9340513
111670,0,0.82750547
111672,0,0.5421828
111674,0,0.7167081
111675,0,0.7299733
111676,0,0.8191962
111677,0,0.5728074
111678,0,0.76985866
111680,0,0.62099123
111681,0,0.5885178
111682,0,0.75660366
111683,0,0.60560757
111684,0,0.72650564
111686,0,0.34463036
111690,1,0.6411456
111691,0,0.4648674
111692,0,0.57503945
111693,0,0.19350016
111696,0,0.9576111
111699,1,0.1803953
111700,0,0.77542263
111701,0,0.5358995
111702,0,0.7579068
111704,0,0.7287103
111705,0,0.7998044
111706,0,0.7835637
111707,0,0.6233831
111708,0,0.790944
111710,0,0.70268184
111711,0,0.4259075
111713,0,0.7351471
111714,0,0.64026153
111716,0,0.57886213
111717,1,0.5738209
111718,0,0.61271805
111720,0,0.514146
111721,0,0.7302798
111722,0,0.21506208
111723,0,0.73757064
111725,0,0.74475724
111726,0,0.32399607
111727,0,0.7037146
111728,0,0.8002894
111729,0,0.4782564
111732,0,0.11584735
111733,0,0.60959005
111734,0,0.25830823
111735,0,0.5496208
111736,0,0.13475281
111737,0,0.32024246
111738,0,0.7287894
111739,0,0.44223607
111740,0,0.62973166
111741,0,0.6081662
111742,0,0.6513035
111743,0,0.7562052
111745,0,0.67727876
111746,0,0.7155005
111749,0,0.46176356
111750,0,0.70992064
111751,1,0.30492914
111752,0,0.8419916
111753,0,0.65726095
111756,0,0.6165602
111757,0,0.7381341
111759,0,0.42083478
111762,1,0.14286423
111764,0,0.7248947
111765,0,0.6743119
111766,1,0.21755475
111767,0,0.59035736
111768,0,0.2784596
111769,0,0.7223603
111770,0,0.24202651
111771,0,0.39340854
111773,0,0.7207539
111774,0,0.78305936
111775,0,0.21579617
111778,0,0.4584688
111779,0,0.7692054
111780,0,0.41084707
111783,0,0.5108035
111784,0,0.58326364
111785,0,0.33072412
111786,0,0.69855225
111787,0,0.7149793
111788,0,0.55682987
111789,0,0.3704443
111790,0,0.7293846
111794,0,0.2643174
111796,0,0.81603205
111797,0,0.41886395
111798,0,0.32351035
111799,0,0.45448184
111800,0,0.34567642
111801,1,0.21124923
111802,1,0.26385385
111803,0,0.48962718
111805,0,0.9184273
111806,0,0.48054838
111807,0,0.6132476
111808,0,0.77167565
111809,0,0.28427303
111811,0,0.25582176
111812,0,0.5158775
111814,0,0.6378674
111815,0,0.8466149
111817,0,0.7818759
111819,0,0.5851854
111820,0,0.07888836
111821,0,0.5499412
111822,0,0.7572425
111823,0,0.7788235
111824,0,0.6711592
111826,0,0.3064348
111827,0,0.5020205
111828,0,0.42790204
111829,0,0.4440837
111831,0,0.83462375
111835,0,0.5274018
111836,0,0.58179593
111839,0,0.24272591
111844,0,0.472149
111845,0,0.5279753
111847,0,0.68384874
111849,0,0.49347186
111850,0,0.81504166
111851,0,0.43210036
111852,0,0.5399498
111853,0,0.51148146
111855,0,0.7211506
111858,0,0.54087263
111859,0,0.30954129
111860,0,0.83613485
111861,0,0.7643286
111862,0,0.25061047
111863,0,0.35246164
111864,1,0.51043105
111866,0,0.5755446
111868,1,0.56047046
111869,0,0.5652652
111871,1,0.56288695
111872,0,0.70723486
111873,0,0.49878323
111874,0,0.4873035
111876,0,0.7978276
111878,0,0.2948346
111881,0,0.7945003
111884,0,0.3441524
111885,0,0.26639372
111886,0,0.77763605
111887,0,0.828393
111889,0,0.85851467
111890,0,0.5689479
111892,0,0.8132173
111894,0,0.59854853
111895,0,0.31886435
111896,0,0.75112754
111897,0,0.8380239
111898,0,0.38894075
111900,0,0.4054947
111902,0,0.6957875
111905,0,0.64585614
111906,0,0.7766273
111907,0,0.7662146
111908,0,0.5797535
111911,0,0.6611756
111914,0,0.5200614
111915,1,0.51454234
111916,0,0.45407838
111917,0,0.6027489
111918,0,0.6633489
111920,1,0.23973233
111921,0,0.27022535
111922,0,0.63526046
111923,0,0.77664804
111924,0,0.7742436
111925,0,0.5056771
111926,0,0.6074576
111927,0,0.75617415
111929,0,0.43389696
111930,0,0.8038606
111931,0,0.55061495
111934,0,0.3616014
111935,0,0.44780588
111936,0,0.45764232
111937,0,0.2828704
111938,0,0.7050501
111939,0,0.33733797
111940,0,0.5133792
111942,0,0.59313107
111944,0,0.6622914
111945,0,0.42661572
111946,0,0.93759036
111948,0,0.71416044
111949,0,0.788294
111950,0,0.7387936
111951,0,0.56448114
111952,0,0.7396871
111953,0,0.36331004
111956,0,0.6843474
111957,0,0.8097808
111959,0,0.75981075
111961,0,0.36263543
111962,1,0.39403844
111963,0,0.72227
111964,0,0.40756494
111965,0,0.62298095
111968,0,0.5190454
111969,0,0.14904463
111970,0,0.47078425
111972,0,0.59999824
111973,0,0.57690245
111974,0,0.667394
111975,0,0.63551897
111976,0,0.69956744
111977,0,0.819881
111978,0,0.71326804
111979,0,0.822166
111981,0,0.7119165
111982,0,0.7105825
111983,0,0.66409016
111984,0,0.81648767
111985,0,0.08749932
111986,0,0.58899623
111987,0,0.83408815
111988,0,0.6695697
111989,0,0.20489854
111990,0,0.51461756
111991,1,0.4033712
111992,0,0.60878253
111993,0,0.2668321
111994,0,0.2374695
111995,0,0.72413456
111996,0,0.5017092
111999,0,0.45538402
112001,0,0.7473235
112002,0,0.6191186
112004,0,0.39804298
112005,0,0.68630755
112006,0,0.8756278
112009,0,0.64381516
112010,0,0.76787865
112012,0,0.8420433
112013,0,0.86209863
112014,0,0.2287882
112017,0,0.3825521
112018,0,0.4135362
112023,1,0.4198317
112025,0,0.27279663
112026,1,0.7228762
112027,0,0.7479478
112032,0,0.34745622
112033,0,0.4296404
112034,0,0.672782
112035,0,0.84609246
112036,0,0.6020512
112037,0,0.39745975
112038,0,0.58123845
112040,0,0.41090888
112041,0,0.7023863
112043,0,0.33572584
112044,0,0.8710178
112046,0,0.7577132
112047,0,0.49532753
112048,0,0.7455448
112050,0,0.20160574
112051,0,0.842849
112053,0,0.42312574
112056,0,0.30267555
112057,0,0.24763763
112058,0,0.44927967
112059,0,0.1299507
112060,0,0.6554582
112061,0,0.6567693
112062,0,0.6803789
112064,0,0.17781293
112067,1,0.36444324
112068,0,0.7951784
112069,0,0.34628087
112072,0,0.7535075
112074,0,0.80499756
112075,0,0.8704406
112076,0,0.82142186
112077,0,0.6398907
112078,0,0.24167693
112079,0,0.6870483
112081,0,0.3489138
112084,0,0.7209208
112086,0,0.6260364
112090,0,0.46919364
112091,0,0.7371472
112092,0,0.93597305
112093,0,0.83808947
112094,0,0.40089375
112095,0,0.6272257
112096,0,0.30866545
112097,0,0.6320669
112099,0,0.7907433
112101,0,0.6377281
112102,0,0.878281
112104,0,0.76814216
112106,0,0.93486106
112107,0,0.6189558
112108,0,0.6191248
112109,0,0.6381905
112111,0,0.7555505
112112,0,0.59750205
112113,0,0.7144778
112114,0,0.46540046
112115,1,0.3751434
112116,0,0.5193804
112117,0,0.57685804
112120,0,0.7009705
112121,0,0.7644483
112122,0,0.8753969
112123,0,0.8407377
112125,0,0.63704807
112130,0,0.78941864
112131,1,0.58402383
112132,0,0.93346155
112133,0,0.45619392
112135,1,0.67795694
112136,0,0.5606643
112138,0,0.37017888
112140,0,0.38005602
112141,0,0.6519023
112142,0,0.20125079
112144,0,0.7331922
112146,0,0.2648784
112150,0,0.86022604
112151,0,0.8186163
112152,0,0.5182619
112153,0,0.45295137
112154,0,0.4445597
112155,0,0.8223835
112157,0,0.619411
112159,1,0.3183267
112160,0,0.7766707
112161,0,0.9260883
112162,0,0.8107732
112163,0,0.7846928
112166,0,0.3920362
112168,0,0.8654191
112169,0,0.89408165
112172,0,0.8133737
112173,0,0.8370216
112174,0,0.3045135
112175,0,0.81572485
112177,0,0.7063505
112178,0,0.3769877
112179,0,0.36782676
112181,0,0.75716543
112182,0,0.7707335
112183,0,0.7940204
112184,0,0.39342803
112185,0,0.4244902
112187,0,0.47990036
112188,0,0.7289336
112190,0,0.17003936
112191,0,0.6747101
112192,0,0.5967891
112193,0,0.4233439
112194,0,0.2600056
112195,0,0.5613977
112196,0,0.8602402
112198,1,0.36494797
112201,0,0.62696844
112202,1,0.24296176
112205,0,0.5815463
112206,0,0.55428946
112207,0,0.25320458
112208,0,0.5377486
112209,0,0.26167774
112210,0,0.71416
112211,0,0.69766843
112212,0,0.5937395
112213,0,0.87360716
112217,1,0.5510018
112218,0,0.82135254
112219,1,0.5713973
112220,0,0.3359558
112222,0,0.47941637
112223,0,0.64203787
112226,0,0.4391042
112227,0,0.5685359
112229,0,0.29796094
112230,0,0.6662947
112232,0,0.85163796
112233,0,0.81896687
112237,0,0.3120054
112238,0,0.7844231
112239,0,0.56138396
112240,0,0.49729937
112241,0,0.67268103
112242,0,0.66044044
112243,0,0.7350401
112244,0,0.45849103
112245,0,0.63919896
112246,0,0.7465913
112247,1,0.23846531
112250,0,0.862484
112251,0,0.44986808
112252,0,0.8205
112253,0,0.8300669
112255,0,0.4982174
112256,0,0.9311541
112258,0,0.81165844
112259,0,0.73805845
112260,0,0.63218176
112261,0,0.47288412
112262,0,0.7308508
112263,0,0.7483897
112264,0,0.81066585
112266,0,0.77940226
112267,0,0.6309838
112268,0,0.6822239
112269,0,0.72414136
112270,0,0.38933867
112272,0,0.77448404
112274,0,0.77928346
112275,1,0.37952697
112278,0,0.61273503
112279,0,0.28318352
112280,0,0.7364567
112282,0,0.5073339
112283,0,0.6362272
112286,0,0.407584
112289,0,0.704625
112290,0,0.7972973
112291,0,0.8471293
112292,0,0.3854509
112293,0,0.24437082
112294,0,0.66041565
112296,0,0.6599197
112297,0,0.6664994
112298,0,0.5755472
112300,0,0.70419025
112301,0,0.24079502
112302,0,0.6587637
112304,0,0.5798696
112305,0,0.63845897
112306,0,0.32425737
112309,0,0.64968675
112311,0,0.7030206
112314,1,0.25154787
112315,1,0.45899785
112316,0,0.7570576
112317,0,0.2199297
112319,0,0.78785956
112320,0,0.35296005
112321,0,0.60540175
112322,0,0.50420904
112323,0,0.25212926
112325,0,0.8474354
112327,0,0.5848827
112328,0,0.2077415
112329,0,0.73186487
112330,0,0.754673
112331,0,0.690295
112332,0,0.46522224
112336,0,0.6370244
112337,0,0.4720574
112340,0,0.8828809
112341,0,0.940329
112342,0,0.665851
112343,1,0.4979248
112344,1,0.6299199
112345,0,0.61999905
112346,0,0.24039114
112348,0,0.37550068
112349,0,0.4504938
112351,0,0.3133644
112352,0,0.20612288
112355,0,0.8107101
112358,0,0.82466185
112361,1,0.27974838
112362,0,0.60733163
112363,0,0.485578
112364,0,0.44471574
112367,0,0.44312143
112368,0,0.6257636
112370,0,0.8800817
112372,0,0.6067548
112373,0,0.40507197
112374,0,0.51643795
112376,0,0.34037077
112379,0,0.5897101
112380,0,0.38600105
112382,0,0.87594223
112383,0,0.5438587
112384,0,0.8664383
112386,0,0.20903271
112387,0,0.8754227
112389,1,0.23699462
112390,0,0.32876605
112391,0,0.67035156
112393,0,0.82231224
112394,0,0.39268523
112395,0,0.56278014
112396,0,0.7845845
112397,0,0.7918282
112398,0,0.76525056
112399,0,0.34888405
112400,0,0.24537724
112402,0,0.41212773
112403,0,0.3463319
112404,0,0.55975693
112406,0,0.66783214
112408,0,0.4437495
112409,0,0.34763664
112411,0,0.8070791
112412,0,0.37055427
112413,0,0.60093904
112415,0,0.29867578
112417,0,0.17761403
112418,0,0.90284085
112422,0,0.6771441
112423,0,0.5086284
112424,0,0.49407828
112425,0,0.6349504
112426,0,0.50180495
112427,0,0.56473
112428,1,0.27055895
112431,0,0.8940819
112432,0,0.7477077
112434,0,0.34312248
112435,0,0.23838794
112436,0,0.6021427
112437,0,0.19070679
112438,0,0.652127
112440,0,0.18859857
112442,1,0.30609673
112443,0,0.5528233
112444,0,0.76755464
112445,0,0.8865486
112446,1,0.17338336
112447,0,0.15272868
112451,0,0.5289107
112453,0,0.6714573
112455,0,0.8466496
112462,0,0.8587665
112464,0,0.88196236
112465,1,0.44980168
112472,0,0.5625489
112473,0,0.6362579
112474,0,0.420784
112476,0,0.44939846
112477,1,0.11042166
112478,0,0.3854221
112479,0,0.6356195
112481,1,0.19522077
112482,0,0.65195656
112483,0,0.19510388
112484,0,0.45362628
112486,0,0.6732389
112487,0,0.7047794
112489,1,0.5560998
112490,0,0.30243206
112494,0,0.68909574
112496,0,0.5811373
112497,0,0.6028384
112498,0,0.5748106
112499,0,0.89736605
112501,0,0.36643744
112502,0,0.22956926
112503,1,0.080543995
112504,0,0.6400356
112505,0,0.3231219
112506,0,0.7335765
112507,0,0.46787643
112508,0,0.7975289
112509,0,0.3794126
112511,0,0.81072515
112513,0,0.7635242
112515,1,0.20720935
112516,0,0.5513928
112517,0,0.49816436
112518,1,0.7766293
112519,0,0.57916176
112520,0,0.55252874
112521,0,0.43328196
112522,0,0.50438976
112523,1,0.41297972
112524,0,0.85709095
112525,0,0.4007004
112526,0,0.91701615
112527,0,0.53487843
112528,0,0.5490872
112529,0,0.71777344
112530,0,0.6994661
112531,0,0.32535505
112532,0,0.8330542
112533,0,0.8186491
112534,0,0.31997973
112536,0,0.77547467
112539,0,0.67866683
112541,0,0.19071561
112542,0,0.52484167
112543,0,0.7638214
112544,0,0.45953208
112545,0,0.6168258
112546,0,0.43295234
112547,0,0.31748557
112548,0,0.3988238
112549,0,0.2314803
112550,0,0.71018624
112554,0,0.7643025
112555,0,0.49825448
112557,0,0.7215303
112558,0,0.33294904
112559,1,0.44274747
112560,0,0.19851315
112561,0,0.5311957
112562,0,0.6273927
112563,0,0.30679142
112564,0,0.76583016
112565,0,0.7547976
112567,0,0.7928421
112568,0,0.15033346
112569,1,0.11033386
112570,0,0.65984964
112571,0,0.70036757
112572,0,0.5039114
112574,0,0.56035435
112575,0,0.6569032
112576,0,0.69177306
112578,0,0.7812381
112580,1,0.2536621
112581,0,0.9111403
112582,0,0.7593951
112583,0,0.55940664
112584,0,0.75527006
112586,0,0.4882471
112587,0,0.79763937
112588,0,0.71447706
112589,0,0.6679429
112591,0,0.6091298
112594,0,0.5423931
112597,0,0.861448
112598,0,0.34784198
112599,0,0.4246915
112600,0,0.54819345
112602,0,0.4363534
112605,0,0.24680233
112607,1,0.1381982
112608,0,0.39637464
112611,0,0.8684239
112612,0,0.61886984
112613,0,0.35732788
112614,1,0.6630361
112617,0,0.7597709
112618,0,0.59833264
112619,0,0.5376222
112620,0,0.57669985
112621,0,0.5810775
112624,0,0.53424215
112625,0,0.8464933
112626,0,0.5182065
112628,0,0.67649686
112629,0,0.8231714
112630,1,0.13919735
112631,0,0.6583502
112632,0,0.48288316
112633,0,0.3533545
112634,0,0.7388424
112635,0,0.3761174
112636,0,0.79947627
112637,0,0.30449617
112638,0,0.428948
112640,0,0.5715158
112641,0,0.41902626
112643,0,0.9055173
112644,0,0.4198953
112645,0,0.77907574
112646,0,0.6831441
112647,0,0.5359543
112648,0,0.45669216
112650,0,0.6910838
112651,0,0.85545856
112652,0,0.626809
112654,0,0.43049425
112656,0,0.70718914
112657,0,0.42999673
112659,0,0.36202657
112660,0,0.8022256
112661,0,0.4418711
112664,0,0.53926104
112666,0,0.7957579
112668,0,0.26554215
112669,0,0.4263714
112671,0,0.32131255
112672,0,0.38278556
112673,0,0.52109885
112674,0,0.52465075
112675,0,0.68300027
112678,1,0.08482844
112680,0,0.64264536
112681,0,0.6544678
112682,0,0.74837077
112684,1,0.121813595
112686,0,0.603273
112687,0,0.17423183
112689,0,0.57757497
112690,0,0.82287645
112691,0,0.49596304
112693,0,0.6822595
112694,0,0.43267667
112697,0,0.25974637
112698,0,0.49404973
112699,0,0.47879905
112700,0,0.3629797
112704,0,0.413801
112705,0,0.54063463
112706,0,0.7795664
112707,0,0.4470229
112708,0,0.6134311
112710,0,0.15330541
112712,0,0.11058974
112713,0,0.86999923
112714,0,0.69525504
112715,0,0.58186877
112716,0,0.7671676
112718,0,0.7861731
112721,0,0.11008006
112722,0,0.44587988
112723,0,0.801317
112724,0,0.3835985
112725,0,0.79732734
112727,0,0.6859274
112728,0,0.63832134
112729,0,0.43656516
112730,0,0.75743103
112731,0,0.8015219
112732,0,0.5825091
112736,0,0.41030228
112737,0,0.21612477
112739,0,0.9273225
112740,0,0.3699026
112743,1,0.39760423
112744,0,0.5809586
112746,0,0.71321
112747,0,0.7552321
112750,0,0.74126786
112751,0,0.5598817
112752,0,0.121169806
112753,0,0.55167115
112757,0,0.3590911
112758,0,0.19512808
112759,0,0.538355
112760,0,0.103105545
112761,0,0.60641694
112762,0,0.53431165
112763,0,0.63839304
112764,0,0.7921794
112765,0,0.7877501
112768,0,0.7640543
112770,0,0.35876137
112773,0,0.8079592
112774,0,0.57704127
112776,0,0.7721663
112778,0,0.8402078
112779,0,0.73666215
112781,0,0.5053973
112782,0,0.80476356
112783,0,0.6594199
112786,0,0.7333739
112788,0,0.40323788
112791,0,0.6134292
112792,0,0.6191182
112793,0,0.6685412
112797,0,0.45035696
112798,0,0.579314
112801,0,0.23023796
112802,0,0.75086987
112803,0,0.6625068
112804,1,0.23342562
112805,0,0.39310455
112807,0,0.7146162
112808,0,0.789722
112809,0,0.87675965
112811,0,0.6897435
112812,1,0.105231464
112813,1,0.7231319
112814,0,0.2834047
112816,0,0.5743505
112818,0,0.25666714
112823,0,0.23752487
112824,0,0.2502343
112825,0,0.2657956
112827,0,0.12996459
112828,0,0.5926181
112830,1,0.67538595
112833,0,0.27853668
112834,0,0.7974994
112836,0,0.73830533
112837,1,0.18238384
112839,0,0.3470636
112841,0,0.7711897
112843,0,0.6733481
112848,0,0.60351497
112849,1,0.45255023
112850,0,0.32789505
112852,0,0.7578166
112853,0,0.31203532
112854,0,0.756369
112857,0,0.9141504
112860,0,0.37865347
112862,0,0.35624242
112863,0,0.60172045
112866,0,0.6635042
112869,0,0.510486
112870,0,0.5719197
112871,0,0.6420716
112873,0,0.2653125
112875,0,0.48132485
112876,0,0.8224537
112878,0,0.7068906
112880,0,0.6893103
112884,0,0.5827099
112885,0,0.48476034
112887,0,0.36256903
112888,0,0.4997239
112889,0,0.6700859
112890,0,0.08218241
112892,1,0.2691381
112893,1,0.58924073
112897,0,0.39911187
112899,0,0.6132846
112900,1,0.22564703
112901,0,0.37296182
112903,0,0.807252
112905,0,0.63641965
112907,0,0.21611977
112908,0,0.81742775
112910,0,0.3240655
112911,0,0.8044919
112912,0,0.36951417
112913,0,0.7228465
112916,0,0.8410042
112918,1,0.42395073
112919,0,0.5004046
112920,0,0.8708208
112922,0,0.4576686
112923,0,0.34352213
112924,0,0.42868423
112925,0,0.70628905
112926,0,0.6989697
112927,0,0.63583773
112928,0,0.6508286
112929,0,0.68142986
112930,0,0.26541966
112931,0,0.38407075
112933,0,0.71347153
112934,0,0.4194876
112935,0,0.44993126
112936,1,0.651594
112938,0,0.4661979
112939,0,0.55009365
112940,0,0.69875824
112942,0,0.19429123
112945,0,0.56840056
112950,0,0.9045569
112951,1,0.54988295
112952,1,0.40238327
112953,0,0.46961766
112955,0,0.61910796
112956,0,0.4059863
112957,0,0.16635615
112958,0,0.75708514
112960,0,0.7070338
112961,0,0.83356273
112962,0,0.6099395
112963,0,0.23102206
112968,0,0.47426552
112969,1,0.29133797
112970,0,0.34293896
112972,0,0.47854394
112975,0,0.5460251
112976,0,0.77247614
112977,0,0.24682486
112979,0,0.61782354
112980,0,0.75475615
112981,0,0.76291966
112982,0,0.75469095
112983,0,0.32881963
112984,0,0.5116668
112985,0,0.5487892
112987,0,0.67657584
112989,0,0.94467896
112990,0,0.79658663
112991,0,0.76994
112993,0,0.8682575
112994,0,0.3170898
112995,0,0.59669256
112996,0,0.3205511
112997,0,0.4782557
112999,0,0.48115128
113000,0,0.674885
113001,0,0.55006516
113002,0,0.2138344
113005,0,0.85313565
113006,0,0.9060466
113009,0,0.8289987
113012,0,0.77480316
113013,0,0.43795943
113015,0,0.91278976
113016,0,0.83967876
113017,0,0.5439614
113018,1,0.44767547
113019,0,0.86314464
113021,0,0.7223796
113022,0,0.31112176
113023,0,0.33561587
113024,0,0.64396656
113030,0,0.7679754
113033,1,0.2619998
113036,0,0.88083154
113037,0,0.8373526
113038,0,0.54686624
113040,0,0.5022114
113041,0,0.24274194
113043,0,0.85347664
113044,1,0.54235125
113045,0,0.6276605
113046,0,0.66924536
113048,0,0.6242627
113049,0,0.56817365
113050,0,0.52779436
113053,0,0.2884159
113054,0,0.46940708
113055,0,0.3637904
113056,0,0.7929079
113057,0,0.31335223
113059,0,0.35992926
113061,0,0.6934534
113063,1,0.5813467
113064,0,0.69563925
